cv_id,job_id,job_title,company,industry,language_detected,required_experience_years,required_education,semantic_score_percent,keyword_score_percent,improvement_percent,semantic_rank_for_cv,keyword_rank_for_cv,semantic_skills_score_percent,semantic_experience_score_percent,semantic_education_score_percent
CV042,FN00010,Branch Manager,Company Not Specified,Finance,bilingual,7,Bachelor,35.76,5.74,30.02,18,21,28.76,35.55,50.2
CV041,jd-0001,Software Engineer,PT Teknologi Maju,Information Technology,bilingual,2,S1 Ilmu Komputer / Bachelor of Computer Science,24.28,4.38,19.9,32,22,9.78,30.67,40.52
CV041,jd-0002,Data Analyst,PT Keuangan Nusantara,Finance,bilingual,1,S1 Statistika / Matematika / Ilmu Komputer,29.66,6.11,23.55,24,12,20.19,39.49,28.92
CV041,MK00001,Digital Marketing Specialist,Company Not Specified,Marketing,bilingual,2,Bachelor,46.68,12.06,34.62,10,6,26.38,69.13,42.39
CV041,MK00002,Brand Manager,Company Not Specified,Marketing,bilingual,5,Bachelor,57.38,26.71,30.67,2,1,50.32,71.94,42.39
CV041,MK00003,Social Media Manager,Company Not Specified,Marketing,bilingual,3,Bachelor,49.11,14.54,34.57,8,5,49.36,52.23,42.39
CV041,MK00004,Performance Marketing Lead,Company Not Specified,Marketing,bilingual,6,Bachelor,55.31,16.19,39.12,3,4,44.61,72.47,42.39
CV041,MK00005,Content Marketing Strategist,Company Not Specified,Marketing,bilingual,3,Bachelor,51.29,10.15,41.14,6,8,40.06,66.97,42.39
CV041,MK00006,Trade Marketing Executive,Company Not Specified,Marketing,bilingual,2,Bachelor,54.37,20.55,33.82,4,3,45.58,69.15,42.39
CV041,MK00007,Marketing Communications Manager,Company Not Specified,Marketing,bilingual,5,Bachelor,58.38,25.35,33.03,1,2,58.58,66.18,42.39
CV041,MK00008,SEO Specialist,Company Not Specified,Marketing,bilingual,2,Bachelor,41.74,4.04,37.7,12,23,30.42,52.73,42.39
CV041,MK00009,Customer Experience Manager,Company Not Specified,Marketing,bilingual,5,Bachelor,47.38,7.23,40.15,9,10,42.66,54.6,42.39
CV041,MK00010,Growth Marketing Analyst,Company Not Specified,Marketing,bilingual,2,Bachelor,52.45,9.31,43.14,5,9,38.78,71.16,42.39
CV041,IT00001,Backend Engineer,Company Not Specified,Information Technology,bilingual,3,Bachelor,34.55,2.17,32.38,18,31,13.68,51.49,42.39
CV041,IT00002,Frontend Developer,Company Not Specified,Information Technology,bilingual,2,Bachelor,28.68,4.44,24.24,27,20,4.62,45.89,42.39
CV041,IT00003,DevOps Engineer,Company Not Specified,Information Technology,bilingual,4,Bachelor,30.53,4.5,26.03,22,19,15.79,39.34,42.39
CV041,IT00004,Mobile Developer (Android),Company Not Specified,Information Technology,bilingual,3,Bachelor,27.24,3.74,23.5,30,26,11.23,35.68,42.39
CV041,IT00005,Data Engineer,Company Not Specified,Information Technology,bilingual,3,Bachelor,28.38,4.4,23.98,28,21,6.43,43.33,42.39
CV041,IT00006,QA Automation Engineer,Company Not Specified,Information Technology,bilingual,2,Bachelor,25.98,3.63,22.35,31,27,2.81,40.95,42.39
CV041,IT00007,Cybersecurity Analyst,Company Not Specified,Information Technology,bilingual,3,Bachelor,29.29,3.23,26.06,25,30,16.29,35.74,42.39
CV041,IT00008,UI/UX Designer,Company Not Specified,Information Technology,bilingual,3,Bachelor,34.66,4.95,29.71,17,18,20.06,45.39,42.39
CV041,IT00009,IT Support Specialist,Company Not Specified,Information Technology,bilingual,1,Diploma,27.98,3.3,24.68,29,29,12.98,36.29,41.36
CV041,IT00010,Product Manager (Tech),Company Not Specified,Information Technology,bilingual,5,Bachelor,50.5,10.54,39.96,7,7,46.85,58.2,42.39
CV041,FN00001,Financial Analyst,Company Not Specified,Finance,bilingual,3,Bachelor,34.15,5.77,28.38,20,14,22.53,41.65,42.39
CV041,FN00002,Senior Risk Management Officer,Company Not Specified,Finance,bilingual,5,Bachelor,33.73,5.03,28.7,21,16,15.81,47.31,42.39
CV041,FN00003,Investment Banking Associate,Company Not Specified,Finance,bilingual,4,Master,34.16,1.71,32.45,19,32,32.75,42.74,19.84
CV041,FN00004,Akuntan Pajak Senior,Company Not Specified,Finance,bilingual,4,Bachelor,34.79,3.85,30.94,16,25,25.19,40.58,42.39
CV041,FN00005,Treasury Manager,Company Not Specified,Finance,bilingual,6,Bachelor,34.83,3.93,30.9,15,24,26.11,39.76,42.39
CV041,FN00006,Junior Auditor,Company Not Specified,Finance,bilingual,1,Bachelor,29.67,4.98,24.69,23,17,18.03,34.96,42.39
CV041,FN00007,Marketing Loan Officer,Company Not Specified,Finance,bilingual,2,Bachelor,40.92,5.34,35.58,13,15,21.0,60.11,42.39
CV041,FN00008,Compliance Officer,Company Not Specified,Finance,bilingual,4,Bachelor,28.97,3.4,25.57,26,28,9.85,41.38,42.39
CV041,FN00009,Financial Planning Analyst,Company Not Specified,Finance,bilingual,3,Bachelor,42.7,6.07,36.63,11,13,32.31,53.24,42.39
CV041,FN00010,Branch Manager,Company Not Specified,Finance,bilingual,7,Bachelor,39.97,6.31,33.66,14,11,36.61,42.12,42.39
CV040,jd-0001,Software Engineer,PT Teknologi Maju,Information Technology,bilingual,2,S1 Ilmu Komputer / Bachelor of Computer Science,47.76,8.38,39.38,2,6,33.57,53.28,65.09
CV040,jd-0002,Data Analyst,PT Keuangan Nusantara,Finance,bilingual,1,S1 Statistika / Matematika / Ilmu Komputer,40.28,3.52,36.76,7,27,28.15,49.17,46.78
CV040,MK00001,Digital Marketing Specialist,Company Not Specified,Marketing,bilingual,2,Bachelor,19.71,4.41,15.3,32,20,0.0,33.61,31.34
CV040,MK00002,Brand Manager,Company Not Specified,Marketing,bilingual,5,Bachelor,26.04,4.96,21.08,30,15,16.59,32.83,31.34
CV040,MK00003,Social Media Manager,Company Not Specified,Marketing,bilingual,3,Bachelor,28.08,4.32,23.76,28,21,17.7,36.82,31.34
CV040,MK00004,Performance Marketing Lead,Company Not Specified,Marketing,bilingual,6,Bachelor,29.77,4.71,25.06,23,18,19.89,38.87,31.34
CV040,MK00005,Content Marketing Strategist,Company Not Specified,Marketing,bilingual,3,Bachelor,25.59,5.62,19.97,31,12,11.6,36.7,31.34
CV040,MK00006,Trade Marketing Executive,Company Not Specified,Marketing,bilingual,2,Bachelor,28.97,2.63,26.34,24,30,19.34,37.41,31.34
CV040,MK00007,Marketing Communications Manager,Company Not Specified,Marketing,bilingual,5,Bachelor,30.76,4.26,26.5,18,23,23.8,37.42,31.34
CV040,MK00008,SEO Specialist,Company Not Specified,Marketing,bilingual,2,Bachelor,30.02,4.68,25.34,22,19,20.59,38.8,31.34
CV040,MK00009,Customer Experience Manager,Company Not Specified,Marketing,bilingual,5,Bachelor,37.54,8.37,29.17,8,7,33.16,45.03,31.34
CV040,MK00010,Growth Marketing Analyst,Company Not Specified,Marketing,bilingual,2,Bachelor,34.66,2.72,31.94,13,29,21.55,49.43,31.34
CV040,IT00001,Backend Engineer,Company Not Specified,Information Technology,bilingual,3,Bachelor,41.12,13.26,27.86,6,3,22.31,64.82,31.34
CV040,IT00002,Frontend Developer,Company Not Specified,Information Technology,bilingual,2,Bachelor,37.12,18.5,18.62,10,2,11.48,65.64,31.34
CV040,IT00003,DevOps Engineer,Company Not Specified,Information Technology,bilingual,4,Bachelor,50.97,28.99,21.98,1,1,39.73,72.03,31.34
CV040,IT00004,Mobile Developer (Android),Company Not Specified,Information Technology,bilingual,3,Bachelor,34.58,7.22,27.36,14,9,19.52,51.27,31.34
CV040,IT00005,Data Engineer,Company Not Specified,Information Technology,bilingual,3,Bachelor,41.46,8.11,33.35,4,8,21.59,66.38,31.34
CV040,IT00006,QA Automation Engineer,Company Not Specified,Information Technology,bilingual,2,Bachelor,32.14,11.68,20.46,15,4,8.5,56.18,31.34
CV040,IT00007,Cybersecurity Analyst,Company Not Specified,Information Technology,bilingual,3,Bachelor,31.98,4.87,27.11,16,17,13.07,51.2,31.34
CV040,IT00008,UI/UX Designer,Company Not Specified,Information Technology,bilingual,3,Bachelor,41.22,8.47,32.75,5,5,27.75,59.64,31.34
CV040,IT00009,IT Support Specialist,Company Not Specified,Information Technology,bilingual,1,Diploma,37.31,4.29,33.02,9,22,18.02,57.97,34.57
CV040,IT00010,Product Manager (Tech),Company Not Specified,Information Technology,bilingual,5,Bachelor,44.98,5.36,39.62,3,13,39.94,56.85,31.34
CV040,FN00001,Financial Analyst,Company Not Specified,Finance,bilingual,3,Bachelor,28.79,5.22,23.57,25,14,16.71,39.6,31.34
CV040,FN00002,Senior Risk Management Officer,Company Not Specified,Finance,bilingual,5,Bachelor,35.28,5.63,29.65,11,11,23.96,48.58,31.34
CV040,FN00003,Investment Banking Associate,Company Not Specified,Finance,bilingual,4,Master,28.18,2.31,25.87,27,31,14.9,44.0,23.09
CV040,FN00004,Akuntan Pajak Senior,Company Not Specified,Finance,bilingual,4,Bachelor,31.38,3.15,28.23,17,28,22.23,40.56,31.34
CV040,FN00005,Treasury Manager,Company Not Specified,Finance,bilingual,6,Bachelor,30.74,4.1,26.64,20,24,16.81,44.37,31.34
CV040,FN00006,Junior Auditor,Company Not Specified,Finance,bilingual,1,Bachelor,30.67,5.79,24.88,21,10,15.47,45.54,31.34
CV040,FN00007,Marketing Loan Officer,Company Not Specified,Finance,bilingual,2,Bachelor,27.68,1.97,25.71,29,32,11.06,42.47,31.34
CV040,FN00008,Compliance Officer,Company Not Specified,Finance,bilingual,4,Bachelor,30.75,3.55,27.2,19,26,14.41,46.79,31.34
CV040,FN00009,Financial Planning Analyst,Company Not Specified,Finance,bilingual,3,Bachelor,34.79,4.92,29.87,12,16,25.9,45.4,31.34
CV040,FN00010,Branch Manager,Company Not Specified,Finance,bilingual,7,Bachelor,28.55,3.76,24.79,26,25,21.9,33.8,31.34
CV039,jd-0001,Software Engineer,PT Teknologi Maju,Information Technology,bilingual,2,S1 Ilmu Komputer / Bachelor of Computer Science,30.64,1.5,29.14,21,32,24.52,28.93,46.31
CV039,jd-0002,Data Analyst,PT Keuangan Nusantara,Finance,bilingual,1,S1 Statistika / Matematika / Ilmu Komputer,43.56,3.35,40.21,8,31,33.0,59.59,32.6
CV039,MK00001,Digital Marketing Specialist,Company Not Specified,Marketing,bilingual,2,Bachelor,27.22,5.81,21.41,29,14,11.56,32.25,48.48
CV039,MK00002,Brand Manager,Company Not Specified,Marketing,bilingual,5,Bachelor,29.9,7.08,22.82,22,11,20.88,29.64,48.48
CV039,MK00003,Social Media Manager,Company Not Specified,Marketing,bilingual,3,Bachelor,28.24,5.76,22.48,27,15,20.25,26.11,48.48
CV039,MK00004,Performance Marketing Lead,Company Not Specified,Marketing,bilingual,6,Bachelor,31.02,4.28,26.74,20,23,27.0,26.31,48.48
CV039,MK00005,Content Marketing Strategist,Company Not Specified,Marketing,bilingual,3,Bachelor,29.76,4.88,24.88,23,19,19.91,30.24,48.48
CV039,MK00006,Trade Marketing Executive,Company Not Specified,Marketing,bilingual,2,Bachelor,36.38,3.38,33.0,14,30,32.3,34.4,48.48
CV039,MK00007,Marketing Communications Manager,Company Not Specified,Marketing,bilingual,5,Bachelor,28.84,5.14,23.7,24,17,18.56,29.29,48.48
CV039,MK00008,SEO Specialist,Company Not Specified,Marketing,bilingual,2,Bachelor,28.76,3.59,25.17,25,28,23.08,24.57,48.48
CV039,MK00009,Customer Experience Manager,Company Not Specified,Marketing,bilingual,5,Bachelor,39.19,4.84,34.35,13,21,32.49,41.24,48.48
CV039,MK00010,Growth Marketing Analyst,Company Not Specified,Marketing,bilingual,2,Bachelor,40.24,4.97,35.27,12,18,38.24,38.12,48.48
CV039,IT00001,Backend Engineer,Company Not Specified,Information Technology,bilingual,3,Bachelor,35.29,4.56,30.73,16,22,23.01,40.97,48.48
CV039,IT00002,Frontend Developer,Company Not Specified,Information Technology,bilingual,2,Bachelor,23.93,5.58,18.35,31,16,0.0,35.59,48.48
CV039,IT00003,DevOps Engineer,Company Not Specified,Information Technology,bilingual,4,Bachelor,31.62,3.67,27.95,19,27,14.43,40.37,48.48
CV039,IT00004,Mobile Developer (Android),Company Not Specified,Information Technology,bilingual,3,Bachelor,22.46,4.24,18.22,32,24,16.44,15.46,48.48
CV039,IT00005,Data Engineer,Company Not Specified,Information Technology,bilingual,3,Bachelor,28.59,3.57,25.02,26,29,11.11,36.13,48.48
CV039,IT00006,QA Automation Engineer,Company Not Specified,Information Technology,bilingual,2,Bachelor,27.83,3.87,23.96,28,25,12.14,33.2,48.48
CV039,IT00007,Cybersecurity Analyst,Company Not Specified,Information Technology,bilingual,3,Bachelor,35.99,3.8,32.19,15,26,19.43,46.3,48.48
CV039,IT00008,UI/UX Designer,Company Not Specified,Information Technology,bilingual,3,Bachelor,31.72,4.86,26.86,18,20,20.15,34.9,48.48
CV039,IT00009,IT Support Specialist,Company Not Specified,Information Technology,bilingual,1,Diploma,25.73,6.12,19.61,30,13,0.04,37.64,53.28
CV039,IT00010,Product Manager (Tech),Company Not Specified,Information Technology,bilingual,5,Bachelor,43.13,7.01,36.12,9,12,36.32,47.26,48.48
CV039,FN00001,Financial Analyst,Company Not Specified,Finance,bilingual,3,Bachelor,47.69,18.08,29.61,6,3,37.5,57.48,48.48
CV039,FN00002,Senior Risk Management Officer,Company Not Specified,Finance,bilingual,5,Bachelor,51.4,12.08,39.32,1,6,44.21,60.05,48.48
CV039,FN00003,Investment Banking Associate,Company Not Specified,Finance,bilingual,4,Master,42.86,8.35,34.51,10,10,36.5,56.05,29.22
CV039,FN00004,Akuntan Pajak Senior,Company Not Specified,Finance,bilingual,4,Bachelor,48.73,13.86,34.87,5,5,44.06,53.52,48.48
CV039,FN00005,Treasury Manager,Company Not Specified,Finance,bilingual,6,Bachelor,50.9,27.21,23.69,2,1,34.36,68.64,48.48
CV039,FN00006,Junior Auditor,Company Not Specified,Finance,bilingual,1,Bachelor,46.68,14.4,32.28,7,4,36.24,56.23,48.48
CV039,FN00007,Marketing Loan Officer,Company Not Specified,Finance,bilingual,2,Bachelor,41.71,10.05,31.66,11,8,31.28,48.76,48.48
CV039,FN00008,Compliance Officer,Company Not Specified,Finance,bilingual,4,Bachelor,50.89,21.87,29.02,3,2,33.06,69.93,48.48
CV039,FN00009,Financial Planning Analyst,Company Not Specified,Finance,bilingual,3,Bachelor,49.75,8.7,41.05,4,9,36.19,63.95,48.48
CV039,FN00010,Branch Manager,Company Not Specified,Finance,bilingual,7,Bachelor,34.21,10.59,23.62,17,7,23.41,37.88,48.48
CV038,jd-0001,Software Engineer,PT Teknologi Maju,Information Technology,bilingual,2,S1 Ilmu Komputer / Bachelor of Computer Science,31.41,3.31,28.1,21,29,25.21,28.59,49.47
CV038,jd-0002,Data Analyst,PT Keuangan Nusantara,Finance,bilingual,1,S1 Statistika / Matematika / Ilmu Komputer,41.23,7.87,33.36,10,11,32.22,53.5,34.72
CV038,MK00001,Digital Marketing Specialist,Company Not Specified,Marketing,bilingual,2,Bachelor,24.28,4.58,19.7,31,21,9.46,25.98,50.54
CV038,MK00002,Brand Manager,Company Not Specified,Marketing,bilingual,5,Bachelor,27.22,7.41,19.81,28,12,14.94,27.83,50.54
CV038,MK00003,Social Media Manager,Company Not Specified,Marketing,bilingual,3,Bachelor,26.41,5.87,20.54,30,16,19.7,21.05,50.54
CV038,MK00004,Performance Marketing Lead,Company Not Specified,Marketing,bilingual,6,Bachelor,32.86,4.98,27.88,19,17,30.44,26.43,50.54
CV038,MK00005,Content Marketing Strategist,Company Not Specified,Marketing,bilingual,3,Bachelor,30.48,4.4,26.08,23,23,21.91,29.01,50.54
CV038,MK00006,Trade Marketing Executive,Company Not Specified,Marketing,bilingual,2,Bachelor,33.68,3.97,29.71,18,24,30.51,28.42,50.54
CV038,MK00007,Marketing Communications Manager,Company Not Specified,Marketing,bilingual,5,Bachelor,33.86,4.94,28.92,16,18,30.63,28.74,50.54
CV038,MK00008,SEO Specialist,Company Not Specified,Marketing,bilingual,2,Bachelor,26.83,3.01,23.82,29,30,18.18,23.63,50.54
CV038,MK00009,Customer Experience Manager,Company Not Specified,Marketing,bilingual,5,Bachelor,42.36,6.58,35.78,9,14,33.24,47.38,50.54
CV038,MK00010,Growth Marketing Analyst,Company Not Specified,Marketing,bilingual,2,Bachelor,37.65,4.81,32.84,13,19,31.99,36.86,50.54
CV038,IT00001,Backend Engineer,Company Not Specified,Information Technology,bilingual,3,Bachelor,33.74,3.34,30.4,17,28,23.19,35.88,50.54
CV038,IT00002,Frontend Developer,Company Not Specified,Information Technology,bilingual,2,Bachelor,22.57,4.71,17.86,32,20,1.08,30.07,50.54
CV038,IT00003,DevOps Engineer,Company Not Specified,Information Technology,bilingual,4,Bachelor,32.29,3.57,28.72,20,25,22.53,32.92,50.54
CV038,IT00004,Mobile Developer (Android),Company Not Specified,Information Technology,bilingual,3,Bachelor,27.36,3.35,24.01,27,27,19.59,23.54,50.54
CV038,IT00005,Data Engineer,Company Not Specified,Information Technology,bilingual,3,Bachelor,28.2,2.49,25.71,25,32,12.33,32.9,50.54
CV038,IT00006,QA Automation Engineer,Company Not Specified,Information Technology,bilingual,2,Bachelor,31.38,2.64,28.74,22,31,13.75,39.43,50.54
CV038,IT00007,Cybersecurity Analyst,Company Not Specified,Information Technology,bilingual,3,Bachelor,35.42,3.36,32.06,14,26,17.0,46.27,50.54
CV038,IT00008,UI/UX Designer,Company Not Specified,Information Technology,bilingual,3,Bachelor,30.25,6.31,23.94,24,15,18.14,32.21,50.54
CV038,IT00009,IT Support Specialist,Company Not Specified,Information Technology,bilingual,1,Diploma,28.19,4.41,23.78,26,22,5.41,36.88,56.35
CV038,IT00010,Product Manager (Tech),Company Not Specified,Information Technology,bilingual,5,Bachelor,43.44,8.97,34.47,7,9,38.4,44.94,50.54
CV038,FN00001,Financial Analyst,Company Not Specified,Finance,bilingual,3,Bachelor,44.52,13.77,30.75,6,4,30.97,55.07,50.54
CV038,FN00002,Senior Risk Management Officer,Company Not Specified,Finance,bilingual,5,Bachelor,46.43,14.03,32.4,3,3,30.91,59.9,50.54
CV038,FN00003,Investment Banking Associate,Company Not Specified,Finance,bilingual,4,Master,40.54,9.08,31.46,11,8,36.07,49.39,31.76
CV038,FN00004,Akuntan Pajak Senior,Company Not Specified,Finance,bilingual,4,Bachelor,46.18,12.02,34.16,4,5,43.07,47.1,50.54
CV038,FN00005,Treasury Manager,Company Not Specified,Finance,bilingual,6,Bachelor,43.07,9.31,33.76,8,7,31.25,51.15,50.54
CV038,FN00006,Junior Auditor,Company Not Specified,Finance,bilingual,1,Bachelor,46.45,14.1,32.35,2,2,32.77,58.08,50.54
CV038,FN00007,Marketing Loan Officer,Company Not Specified,Finance,bilingual,2,Bachelor,39.84,7.37,32.47,12,13,20.18,54.15,50.54
CV038,FN00008,Compliance Officer,Company Not Specified,Finance,bilingual,4,Bachelor,54.08,15.4,38.68,1,1,35.26,74.66,50.54
CV038,FN00009,Financial Planning Analyst,Company Not Specified,Finance,bilingual,3,Bachelor,45.28,11.79,33.49,5,6,33.2,54.72,50.54
CV038,FN00010,Branch Manager,Company Not Specified,Finance,bilingual,7,Bachelor,34.51,8.02,26.49,15,10,26.05,34.95,50.54
CV037,jd-0001,Software Engineer,PT Teknologi Maju,Information Technology,bilingual,2,S1 Ilmu Komputer / Bachelor of Computer Science,40.84,8.45,32.39,13,12,31.37,42.95,55.54
CV037,jd-0002,Data Analyst,PT Keuangan Nusantara,Finance,bilingual,1,S1 Statistika / Matematika / Ilmu Komputer,36.67,8.53,28.14,23,11,28.85,43.67,38.31
CV037,MK00001,Digital Marketing Specialist,Company Not Specified,Marketing,bilingual,2,Bachelor,36.01,7.35,28.66,26,16,9.09,51.41,59.07
CV037,MK00002,Brand Manager,Company Not Specified,Marketing,bilingual,5,Bachelor,32.63,6.49,26.14,30,18,9.25,42.8,59.07
CV037,MK00003,Social Media Manager,Company Not Specified,Marketing,bilingual,3,Bachelor,33.08,2.75,30.33,29,32,20.69,32.47,59.07
CV037,MK00004,Performance Marketing Lead,Company Not Specified,Marketing,bilingual,6,Bachelor,41.03,8.44,32.59,12,13,27.41,45.62,59.07
CV037,MK00005,Content Marketing Strategist,Company Not Specified,Marketing,bilingual,3,Bachelor,37.27,4.82,32.45,20,24,19.93,43.7,59.07
CV037,MK00006,Trade Marketing Executive,Company Not Specified,Marketing,bilingual,2,Bachelor,40.41,4.87,35.54,14,22,28.13,43.35,59.07
CV037,MK00007,Marketing Communications Manager,Company Not Specified,Marketing,bilingual,5,Bachelor,36.74,3.4,33.34,22,30,26.17,36.15,59.07
CV037,MK00008,SEO Specialist,Company Not Specified,Marketing,bilingual,2,Bachelor,36.23,3.92,32.31,24,28,19.83,41.2,59.07
CV037,MK00009,Customer Experience Manager,Company Not Specified,Marketing,bilingual,5,Bachelor,45.59,10.94,34.65,4,6,32.24,52.21,59.07
CV037,MK00010,Growth Marketing Analyst,Company Not Specified,Marketing,bilingual,2,Bachelor,48.21,13.11,35.1,2,2,30.07,60.93,59.07
CV037,IT00001,Backend Engineer,Company Not Specified,Information Technology,bilingual,3,Bachelor,41.64,7.21,34.43,9,17,32.05,42.51,59.07
CV037,IT00002,Frontend Developer,Company Not Specified,Information Technology,bilingual,2,Bachelor,35.95,8.3,27.65,27,14,11.98,48.35,59.07
CV037,IT00003,DevOps Engineer,Company Not Specified,Information Technology,bilingual,4,Bachelor,41.25,7.84,33.41,10,15,28.57,45.03,59.07
CV037,IT00004,Mobile Developer (Android),Company Not Specified,Information Technology,bilingual,3,Bachelor,45.64,12.11,33.53,3,4,27.52,57.04,59.07
CV037,IT00005,Data Engineer,Company Not Specified,Information Technology,bilingual,3,Bachelor,41.21,9.45,31.76,11,7,23.13,50.37,59.07
CV037,IT00006,QA Automation Engineer,Company Not Specified,Information Technology,bilingual,2,Bachelor,39.98,8.92,31.06,15,10,13.0,57.41,59.07
